station_sequence,current_speed_kmh,distance_remaining_km,current_delay_minutes,scheduled_travel_time_min,historical_delay_minutes,station_dwell_time_min,progress_ratio,observation_hour,day_of_week,target_arrival_delay_minutes,service_date,train_id_12000,train_id_12001,train_id_12002,train_id_12003,train_id_12004,train_id_12005,route_id_MUMBAI_NASHIK,route_id_PUNE_MUMBAI,route_id_PUNE_SOLAPUR,section_id_DAUND_KURDUVADI,section_id_KALYAN_KASARA,section_id_KALYAN_MUMBAI,section_id_KARJAT_KALYAN,section_id_KASARA_NASHIK,section_id_KURDUVADI_SOLAPUR,section_id_LONAVALA_KARJAT,section_id_MUMBAI_KALYAN,section_id_PUNE_DAUND,section_id_PUNE_LONAVALA,route_section_MUMBAI_NASHIK:KALYAN_KASARA,route_section_MUMBAI_NASHIK:KASARA_NASHIK,route_section_MUMBAI_NASHIK:MUMBAI_KALYAN,route_section_PUNE_MUMBAI:KALYAN_MUMBAI,route_section_PUNE_MUMBAI:KARJAT_KALYAN,route_section_PUNE_MUMBAI:LONAVALA_KARJAT,route_section_PUNE_MUMBAI:PUNE_LONAVALA,route_section_PUNE_SOLAPUR:DAUND_KURDUVADI,route_section_PUNE_SOLAPUR:KURDUVADI_SOLAPUR,route_section_PUNE_SOLAPUR:PUNE_DAUND,weather_condition_clear,weather_condition_cloudy,weather_condition_rain,track_condition_normal,track_condition_wet,signal_aspect_DOUBLE_YELLOW,signal_aspect_GREEN,signal_aspect_RED,signal_aspect_YELLOW
2,59.6,45.27,11.2,205.0,10.3,2.0,0.8536585365853658,15,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,52.6,63.08,12.2,205.0,10.3,2.0,0.7804878048780488,15,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,65.4,164.75,-0.6,140.0,8.7,0.0,0.17857142857142858,8,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,77.7,140.2,0.5,140.0,8.7,0.0,0.2857142857142857,8,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,76.5,115.25,-1.2,140.0,8.7,3.4,0.32142857142857145,9,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,67.2,100.0,2.7,140.0,8.7,2.0,0.42857142857142855,9,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,49.4,95.07,6.2,140.0,8.7,2.0,0.5357142857142857,9,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2,77.7,74.05,-2.3,140.0,8.7,5.7,0.5714285714285714,9,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,56.7,63.38,6.9,140.0,8.7,2.0,0.6785714285714286,9,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,57.0,49.0,6.7,140.0,8.7,2.0,0.7857142857142857,10,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3,63.5,36.42,7.9,140.0,8.7,4.3,0.8214285714285714,10,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,76.6,15.08,1.6,140.0,8.7,2.0,0.9285714285714286,10,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,67.7,1.87,3.5,140.0,8.7,2.0,1.0,10,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,54.5,175.92,0.4,155.0,7.3,2.8,0.06451612903225806,10,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,59.1,160.38,4.2,155.0,7.3,0.0,0.16129032258064516,10,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,81.6,178.4,-1.4,140.0,8.7,0.8,0.07142857142857142,8,0,6.2,2026-02-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,53.5,124.08,4.2,155.0,7.3,3.9,0.33548387096774196,11,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,70.3,138.13,2.4,155.0,7.3,0.0,0.25806451612903225,11,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,63.3,74.45,11.2,205.0,10.3,3.1,0.7073170731707317,14,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1,78.2,137.87,7.8,205.0,10.3,2.0,0.4634146341463415,14,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1,66.6,162.25,7.2,205.0,10.3,2.0,0.3902439024390244,13,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,71.6,217.27,-2.4,205.0,10.3,0.0,0.1951219512195122,13,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,80.9,231.29,0.7,205.0,10.3,0.0,0.12195121951219512,12,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,68.6,178.57,3.4,205.0,10.3,4.8,0.3170731707317073,13,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2,69.7,22.53,6.6,155.0,7.3,2.0,0.8903225806451613,12,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,63.1,42.71,4.9,155.0,7.3,2.0,0.7935483870967742,12,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2,62.9,58.52,2.7,155.0,7.3,4.5,0.6967741935483871,12,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,66.7,88.53,4.9,155.0,7.3,2.0,0.5290322580645161,11,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,62.3,107.04,2.7,155.0,7.3,2.0,0.432258064516129,11,0,9.2,2026-02-09,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,71.6,253.07,-1.1,205.0,10.3,2.1,0.04878048780487805,12,0,14.5,2026-02-09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3,59.2,22.33,10.5,140.0,13.8,2.0,0.9285714285714286,17,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,65.2,157.83,0.9,155.0,1.1,0.0,0.16129032258064516,6,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,70.4,173.27,3.5,155.0,1.1,3.1,0.06451612903225806,5,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3,66.6,2.6,11.2,140.0,13.8,2.0,1.0,18,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3,53.5,38.08,10.9,140.0,13.8,5.0,0.8214285714285714,17,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,82.7,114.22,6.7,140.0,13.8,6.7,0.32142857142857145,16,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2,66.9,59.12,6.0,140.0,13.8,2.0,0.6785714285714286,17,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,58.6,77.23,5.4,140.0,13.8,3.7,0.5714285714285714,16,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,65.3,84.47,5.3,140.0,13.8,2.0,0.5357142857142857,16,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,52.9,105.96,4.7,140.0,13.8,2.0,0.42857142857142855,16,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,84.2,128.87,-2.3,155.0,1.1,0.0,0.25806451612903225,6,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2,52.5,52.0,10.7,140.0,13.8,2.0,0.7857142857142857,17,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,62.8,122.53,0.8,155.0,1.1,4.9,0.33548387096774196,6,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,57.6,241.0,5.1,205.0,7.7,0.0,0.12195121951219512,7,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1,82.8,77.8,-2.7,155.0,1.1,2.0,0.5290322580645161,7,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,86.7,54.55,-3.0,155.0,1.1,4.0,0.6967741935483871,7,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2,66.7,41.21,-2.8,155.0,1.1,2.0,0.7935483870967742,7,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,68.0,23.67,2.2,155.0,1.1,2.0,0.8903225806451613,8,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,62.5,254.58,1.3,205.0,7.7,2.9,0.04878048780487805,7,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,69.3,218.8,3.5,205.0,7.7,0.0,0.1951219512195122,8,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1,54.1,180.98,4.9,205.0,7.7,5.3,0.3170731707317073,8,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1,36.8,174.67,2.4,205.0,7.7,2.0,0.3902439024390244,8,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,53.8,154.13,5.8,205.0,7.7,2.0,0.4634146341463415,8,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2,72.3,72.95,7.7,205.0,7.7,6.1,0.7073170731707317,9,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2,68.5,56.46,9.7,205.0,7.7,2.0,0.7804878048780488,10,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2,60.3,44.8,7.3,205.0,7.7,2.0,0.8536585365853658,10,1,12.0,2026-02-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,63.3,149.8,3.0,140.0,13.8,0.0,0.2857142857142857,16,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,68.1,104.62,-0.4,155.0,1.1,2.0,0.432258064516129,6,1,-2.0,2026-02-10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,60.4,166.83,1.1,140.0,13.8,0.0,0.17857142857142858,16,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
0,73.0,179.83,-3.0,140.0,13.8,2.1,0.07142857142857142,15,1,11.1,2026-02-10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,58.1,182.32,-0.6,140.0,3.1,3.2,0.07142857142857142,9,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
0,67.8,163.75,-0.6,140.0,3.1,0.0,0.17857142857142858,9,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,70.2,145.2,2.1,140.0,3.1,0.0,0.2857142857142857,9,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1,64.7,117.22,0.4,140.0,3.1,4.3,0.32142857142857145,10,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,73.6,97.33,3.1,140.0,3.1,2.0,0.42857142857142855,10,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,66.4,83.73,3.4,140.0,3.1,2.0,0.5357142857142857,10,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2,64.5,76.25,1.0,140.0,3.1,4.6,0.5714285714285714,10,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,65.1,59.88,6.3,140.0,3.1,2.0,0.6785714285714286,10,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,84.5,30.67,5.7,140.0,3.1,2.0,0.7857142857142857,11,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,44.8,39.53,7.6,140.0,3.1,4.3,0.8214285714285714,11,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,43.2,29.0,6.6,140.0,3.1,2.0,0.9285714285714286,11,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3,64.9,3.73,10.7,140.0,3.1,2.0,1.0,11,1,8.6,2026-02-10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,88.7,170.22,-0.1,155.0,3.7,2.0,0.06451612903225806,11,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,78.5,152.29,0.1,155.0,3.7,0.0,0.16129032258064516,11,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,68.0,139.67,6.8,155.0,3.7,0.0,0.25806451612903225,12,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,54.3,48.8,9.3,205.0,9.5,2.0,0.8536585365853658,16,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,66.7,105.21,5.2,155.0,3.7,2.0,0.432258064516129,12,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2,66.1,57.46,6.7,205.0,9.5,2.0,0.7804878048780488,16,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2,62.1,74.65,4.3,205.0,9.5,4.8,0.7073170731707317,15,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1,47.9,158.07,5.5,205.0,9.5,2.0,0.4634146341463415,15,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,68.2,121.63,6.8,155.0,3.7,3.7,0.33548387096774196,12,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,71.9,178.02,3.4,205.0,9.5,4.5,0.3170731707317073,14,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,58.2,226.2,3.7,205.0,9.5,0.0,0.1951219512195122,14,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,56.6,166.42,4.4,205.0,9.5,2.0,0.3902439024390244,14,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,43.7,257.72,6.2,205.0,9.5,2.3,0.04878048780487805,13,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2,62.1,27.6,13.9,155.0,3.7,2.0,0.8903225806451613,13,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,60.0,44.0,11.5,155.0,3.7,2.0,0.7935483870967742,13,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2,53.2,60.13,10.9,155.0,3.7,3.6,0.6967741935483871,13,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,67.0,88.33,6.5,155.0,3.7,2.0,0.5290322580645161,12,1,15.2,2026-02-10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,70.4,235.67,1.9,205.0,9.5,0.0,0.12195121951219512,13,1,9.8,2026-02-10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
0,72.1,154.96,3.2,155.0,1.1,0.0,0.16129032258064516,7,2,11.5,2026-02-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,60.8,174.87,1.6,155.0,1.1,3.4,0.06451612903225806,6,2,11.5,2026-02-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3,60.7,6.53,5.4,140.0,7.6,2.0,1.0,19,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3,72.3,16.88,3.0,140.0,7.6,2.0,0.9285714285714286,18,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3,69.0,35.5,3.3,140.0,7.6,2.6,0.8214285714285714,18,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,80.8,138.13,3.9,140.0,7.6,0.0,0.2857142857142857,17,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2,68.6,58.42,1.8,140.0,7.6,2.0,0.6785714285714286,18,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,63.9,76.35,2.2,140.0,7.6,4.4,0.5714285714285714,17,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,61.3,87.13,4.7,140.0,7.6,2.0,0.5357142857142857,17,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,79.9,94.71,0.7,140.0,7.6,2.0,0.42857142857142855,17,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,62.9,117.52,2.3,140.0,7.6,5.5,0.32142857142857145,17,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,61.5,144.0,2.8,155.0,1.1,0.0,0.25806451612903225,7,2,11.5,2026-02-11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,73.7,37.87,4.6,140.0,7.6,2.0,0.7857142857142857,18,2,3.8,2026-02-11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,53.3,124.12,5.5,155.0,1.1,3.7,0.33548387096774196,7,2,11.5,2026-02-11,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,79.0,232.08,2.5,205.0,16.4,0.0,0.12195121951219512,8,2,24.7,2026-02-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
